Date,Start Time,End Time,Genre,Tempo,Energy,Danceability,Valence
2024-10-20,2024-10-20 15:12:00,2024-10-20 15:19:00,Electronic,123.12,0.97,0.12,0.37
2024-10-20,2024-10-20 15:23:00,2024-10-20 15:48:00,Phonk,93.74,0.51,0.73,0.88
2024-10-20,2024-10-20 15:53:00,2024-10-20 16:05:00,Electronic,160.28,0.35,0.73,0.17
2024-10-20,2024-10-20 16:14:00,2024-10-20 16:24:00,Rock,99.97,0.5,0.18,0.96
2024-10-20,2024-10-20 16:33:00,2024-10-20 16:43:00,Phonk,132.23,0.95,0.1,0.75
2024-10-20,2024-10-20 16:47:00,2024-10-20 16:59:00,R&B,137.18,0.79,0.61,0.23
2024-10-20,2024-10-20 17:08:00,2024-10-20 17:26:00,Rock,124.64,0.24,0.58,0.95
2024-10-20,2024-10-20 17:31:00,2024-10-20 17:47:00,Hip-Hop,68.52,0.76,0.54,0.89
2024-10-20,2024-10-20 17:57:00,2024-10-20 18:16:00,Classical,104.78,0.73,0.62,0.17
2024-10-20,2024-10-20 18:17:00,2024-10-20 18:39:00,Techno,126.4,0.62,0.21,0.36
2024-10-20,2024-10-20 18:43:00,2024-10-20 19:01:00,Classical,119.38,0.34,0.98,0.88
2024-10-20,2024-10-20 19:07:00,2024-10-20 19:20:00,Rock,110.12,0.35,0.91,0.73
2024-10-20,2024-10-20 19:23:00,2024-10-20 19:29:00,Phonk,96.49,0.97,0.56,0.18
2024-10-20,2024-10-20 19:39:00,2024-10-20 19:45:00,Pop,109.58,0.93,0.77,0.55
2024-10-20,2024-10-20 19:50:00,2024-10-20 20:03:00,Electronic,69.03,0.31,0.3,0.33
2024-10-20,2024-10-20 20:09:00,2024-10-20 20:28:00,Pop,86.23,0.41,0.21,0.89
2024-10-20,2024-10-20 20:36:00,2024-10-20 21:04:00,Hip-Hop,176.03,0.58,0.5,0.59
2024-10-20,2024-10-20 21:14:00,2024-10-20 21:24:00,Phonk,100.54,0.36,0.31,0.75
2024-10-20,2024-10-20 21:29:00,2024-10-20 21:42:00,Phonk,103.68,0.63,0.96,0.19
2024-10-20,2024-10-20 21:49:00,2024-10-20 22:03:00,Hip-Hop,154.3,0.31,0.92,0.93
2024-10-20,2024-10-20 22:13:00,2024-10-20 22:23:00,R&B,144.6,0.41,0.92,0.81
2024-10-20,2024-10-20 22:25:00,2024-10-20 22:45:00,R&B,88.29,0.89,0.81,0.73
2024-10-20,2024-10-20 22:54:00,2024-10-20 23:05:00,Classical,130.86,0.27,0.54,0.25
2024-10-20,2024-10-20 23:12:00,2024-10-20 23:28:00,Electronic,109.06,0.45,0.91,0.14
2024-10-20,2024-10-20 23:33:00,2024-10-20 23:48:00,Techno,68.96,0.95,0.92,0.86
2024-10-21,2024-10-21 00:00:00,2024-10-21 00:05:00,R&B,77.51,0.91,0.35,0.32
2024-10-21,2024-10-21 00:14:00,2024-10-21 00:25:00,Hip-Hop,104.46,0.68,0.99,0.74
2024-10-21,2024-10-21 00:34:00,2024-10-21 00:41:00,Pop,121.36,0.53,0.19,0.28
2024-10-21,2024-10-21 00:49:00,2024-10-21 01:18:00,Rock,106.68,0.5,0.43,0.17
2024-10-21,2024-10-21 01:24:00,2024-10-21 01:46:00,Phonk,76.02,0.95,0.18,0.91
2024-10-21,2024-10-21 01:52:00,2024-10-21 02:22:00,Classical,165.92,0.43,0.54,0.23
2024-10-21,2024-10-21 02:30:00,2024-10-21 02:38:00,R&B,138.19,0.97,0.96,0.55
2024-10-21,2024-10-21 02:47:00,2024-10-21 02:59:00,Pop,140.62,0.94,0.91,0.6
2024-10-21,2024-10-21 03:04:00,2024-10-21 03:27:00,R&B,113.31,0.7,0.13,0.74
2024-10-21,2024-10-21 03:28:00,2024-10-21 03:38:00,Hip-Hop,108.07,0.72,0.12,0.87
2024-10-21,2024-10-21 03:42:00,2024-10-21 03:51:00,Rock,176.29,0.52,0.21,0.13
2024-10-21,2024-10-21 03:53:00,2024-10-21 04:17:00,Hip-Hop,95.6,0.98,1.0,0.67
2024-10-21,2024-10-21 04:20:00,2024-10-21 04:47:00,Electronic,172.85,0.12,0.15,0.44
2024-10-21,2024-10-21 04:48:00,2024-10-21 05:04:00,Hip-Hop,140.98,0.94,0.83,0.13
2024-10-21,2024-10-21 05:08:00,2024-10-21 05:29:00,Hip-Hop,122.58,0.25,0.99,0.51
2024-10-21,2024-10-21 05:32:00,2024-10-21 05:46:00,Rock,124.07,0.63,0.18,0.14
2024-10-21,2024-10-21 05:52:00,2024-10-21 06:13:00,Hip-Hop,173.54,0.11,0.86,0.69
2024-10-21,2024-10-21 06:21:00,2024-10-21 06:51:00,R&B,139.26,0.1,0.72,0.58
2024-10-21,2024-10-21 06:57:00,2024-10-21 07:25:00,Rock,150.68,0.29,0.7,0.77
2024-10-21,2024-10-21 07:26:00,2024-10-21 07:34:00,Rock,173.32,0.24,0.32,0.65
2024-10-21,2024-10-21 07:35:00,2024-10-21 07:56:00,Rock,78.66,0.88,0.26,0.55
2024-10-21,2024-10-21 07:57:00,2024-10-21 08:24:00,Pop,97.07,0.39,0.51,0.55
2024-10-21,2024-10-21 08:26:00,2024-10-21 08:48:00,Phonk,112.14,0.67,0.25,0.26
2024-10-21,2024-10-21 08:49:00,2024-10-21 08:57:00,Hip-Hop,110.11,0.3,0.8,0.18
2024-10-21,2024-10-21 09:00:00,2024-10-21 09:22:00,Pop,118.95,0.82,0.43,0.92
2024-10-21,2024-10-21 09:23:00,2024-10-21 09:35:00,Rock,177.24,0.96,0.15,0.74
2024-10-21,2024-10-21 09:37:00,2024-10-21 10:06:00,R&B,162.09,0.63,0.25,0.1
2024-10-21,2024-10-21 10:09:00,2024-10-21 10:26:00,Electronic,87.38,0.51,0.72,0.48
2024-10-21,2024-10-21 10:29:00,2024-10-21 10:38:00,Techno,151.22,0.87,0.38,0.32
2024-10-21,2024-10-21 10:42:00,2024-10-21 10:54:00,Hip-Hop,159.56,0.85,0.33,0.29
2024-10-21,2024-10-21 11:02:00,2024-10-21 11:19:00,Rock,161.91,0.15,0.54,0.49
2024-10-21,2024-10-21 11:22:00,2024-10-21 11:30:00,Classical,143.0,0.76,0.16,0.49
2024-10-21,2024-10-21 11:37:00,2024-10-21 11:50:00,Phonk,123.73,0.22,0.66,0.73
2024-10-21,2024-10-21 11:51:00,2024-10-21 11:58:00,Phonk,82.72,0.34,0.5,0.29
2024-10-21,2024-10-21 12:02:00,2024-10-21 12:10:00,Hip-Hop,113.83,0.28,0.56,0.67
2024-10-21,2024-10-21 12:17:00,2024-10-21 12:45:00,Hip-Hop,153.63,0.78,0.27,0.95
2024-10-21,2024-10-21 12:55:00,2024-10-21 13:03:00,Pop,127.76,0.19,0.66,0.3
2024-10-21,2024-10-21 13:12:00,2024-10-21 13:32:00,Classical,137.09,0.34,0.24,0.74
2024-10-21,2024-10-21 13:40:00,2024-10-21 13:48:00,Hip-Hop,78.06,0.46,0.24,0.15
2024-10-21,2024-10-21 13:49:00,2024-10-21 13:59:00,Techno,153.69,0.75,0.77,0.77
2024-10-21,2024-10-21 14:06:00,2024-10-21 14:36:00,R&B,164.72,0.5,0.21,0.56
2024-10-21,2024-10-21 14:37:00,2024-10-21 14:53:00,Hip-Hop,156.86,0.38,0.58,0.62
2024-10-21,2024-10-21 14:59:00,2024-10-21 15:11:00,Classical,152.91,0.96,0.19,0.68
2024-10-21,2024-10-21 15:16:00,2024-10-21 15:32:00,Rock,149.9,0.77,0.27,0.59
2024-10-21,2024-10-21 15:42:00,2024-10-21 16:12:00,Techno,67.27,0.42,0.47,0.79
2024-10-21,2024-10-21 16:22:00,2024-10-21 16:36:00,R&B,112.72,0.48,0.96,0.72
2024-10-21,2024-10-21 16:39:00,2024-10-21 17:01:00,Hip-Hop,78.49,0.5,0.83,0.7
2024-10-21,2024-10-21 17:03:00,2024-10-21 17:16:00,Rock,99.98,0.1,0.41,0.35
2024-10-21,2024-10-21 17:24:00,2024-10-21 17:31:00,R&B,125.26,0.97,0.14,0.14
2024-10-21,2024-10-21 17:41:00,2024-10-21 18:01:00,Classical,108.89,0.33,0.21,0.95
2024-10-21,2024-10-21 18:07:00,2024-10-21 18:26:00,Classical,166.28,0.41,0.13,0.56
2024-10-21,2024-10-21 18:27:00,2024-10-21 18:46:00,Techno,76.93,0.52,0.58,0.4
2024-10-21,2024-10-21 18:51:00,2024-10-21 19:07:00,Classical,131.77,0.74,0.73,0.37
2024-10-21,2024-10-21 19:12:00,2024-10-21 19:42:00,Classical,98.99,0.65,0.65,0.21
2024-10-21,2024-10-21 19:44:00,2024-10-21 19:49:00,Classical,74.61,0.38,0.96,0.54
2024-10-21,2024-10-21 19:52:00,2024-10-21 20:20:00,R&B,74.25,0.46,0.35,0.97
2024-10-21,2024-10-21 20:29:00,2024-10-21 20:41:00,R&B,131.04,0.42,0.74,0.16
2024-10-21,2024-10-21 20:42:00,2024-10-21 20:57:00,Phonk,61.13,0.21,0.8,0.58
2024-10-21,2024-10-21 21:02:00,2024-10-21 21:12:00,Phonk,68.42,0.12,0.66,0.96
2024-10-21,2024-10-21 21:14:00,2024-10-21 21:28:00,Hip-Hop,141.89,0.13,0.77,0.61
2024-10-21,2024-10-21 21:31:00,2024-10-21 21:45:00,Classical,81.89,0.82,0.62,0.35
2024-10-21,2024-10-21 21:46:00,2024-10-21 22:08:00,Classical,109.91,0.86,0.83,0.54
2024-10-21,2024-10-21 22:14:00,2024-10-21 22:35:00,Pop,158.79,0.45,0.19,0.94
2024-10-21,2024-10-21 22:40:00,2024-10-21 22:48:00,Hip-Hop,76.57,0.75,0.51,0.73
2024-10-21,2024-10-21 22:50:00,2024-10-21 22:59:00,Electronic,141.11,0.97,0.84,0.6
2024-10-21,2024-10-21 23:00:00,2024-10-21 23:16:00,R&B,122.99,0.5,0.58,0.73
2024-10-21,2024-10-21 23:24:00,2024-10-21 23:32:00,Techno,67.49,0.12,0.93,0.77
2024-10-21,2024-10-21 23:40:00,2024-10-21 23:54:00,Pop,98.23,0.37,0.86,0.3
2024-10-22,2024-10-22 00:00:00,2024-10-22 00:05:00,Electronic,113.75,0.87,0.27,0.77
2024-10-22,2024-10-22 00:15:00,2024-10-22 00:36:00,Electronic,166.76,0.5,0.84,0.31
2024-10-22,2024-10-22 00:39:00,2024-10-22 00:52:00,Electronic,136.11,0.84,0.95,0.78
2024-10-22,2024-10-22 00:58:00,2024-10-22 01:25:00,R&B,103.33,0.86,0.94,0.81
2024-10-22,2024-10-22 01:29:00,2024-10-22 01:42:00,Electronic,97.27,0.82,0.13,0.92
2024-10-22,2024-10-22 01:44:00,2024-10-22 01:53:00,Rock,85.07,0.52,0.17,0.78
2024-10-22,2024-10-22 01:54:00,2024-10-22 02:11:00,Electronic,77.72,0.85,0.3,0.82
2024-10-22,2024-10-22 02:15:00,2024-10-22 02:45:00,Pop,83.45,0.96,0.58,0.94
2024-10-22,2024-10-22 02:47:00,2024-10-22 03:08:00,Electronic,175.13,0.33,0.68,0.13
2024-10-22,2024-10-22 03:18:00,2024-10-22 03:40:00,R&B,104.92,0.15,0.97,0.16
2024-10-22,2024-10-22 03:41:00,2024-10-22 04:02:00,Rock,164.51,0.16,0.36,0.6
2024-10-22,2024-10-22 04:12:00,2024-10-22 04:30:00,Phonk,75.78,0.4,0.62,0.19
2024-10-22,2024-10-22 04:35:00,2024-10-22 04:51:00,Hip-Hop,61.7,0.61,0.54,0.5
2024-10-22,2024-10-22 04:57:00,2024-10-22 05:21:00,Phonk,168.15,0.72,0.51,0.41
2024-10-22,2024-10-22 05:31:00,2024-10-22 05:54:00,Pop,177.46,0.85,0.77,0.85
2024-10-22,2024-10-22 05:58:00,2024-10-22 06:26:00,Techno,85.35,0.67,0.45,0.8
2024-10-22,2024-10-22 06:27:00,2024-10-22 06:36:00,Hip-Hop,158.71,0.1,0.96,0.89
2024-10-22,2024-10-22 06:45:00,2024-10-22 06:59:00,Classical,109.08,0.76,0.37,0.39
2024-10-22,2024-10-22 07:09:00,2024-10-22 07:20:00,Phonk,120.69,0.36,0.2,0.96
2024-10-22,2024-10-22 07:26:00,2024-10-22 07:51:00,Hip-Hop,171.71,0.24,0.33,0.18
2024-10-22,2024-10-22 07:55:00,2024-10-22 08:05:00,Electronic,63.55,0.22,0.81,0.2
2024-10-22,2024-10-22 08:11:00,2024-10-22 08:25:00,Hip-Hop,129.91,0.6,0.59,0.37
2024-10-22,2024-10-22 08:34:00,2024-10-22 08:43:00,Rock,115.86,0.34,0.88,0.35
2024-10-22,2024-10-22 08:47:00,2024-10-22 09:13:00,Electronic,130.44,0.55,0.23,0.17
2024-10-22,2024-10-22 09:14:00,2024-10-22 09:35:00,R&B,84.02,0.72,0.92,0.91
2024-10-22,2024-10-22 09:38:00,2024-10-22 09:43:00,R&B,137.88,0.96,0.66,0.39
2024-10-22,2024-10-22 09:50:00,2024-10-22 10:07:00,Techno,122.78,0.11,0.46,0.59
2024-10-22,2024-10-22 10:10:00,2024-10-22 10:26:00,Pop,103.21,0.48,0.6,0.81
2024-10-22,2024-10-22 10:27:00,2024-10-22 10:48:00,Hip-Hop,101.29,0.63,0.24,0.68
2024-10-22,2024-10-22 10:51:00,2024-10-22 11:03:00,Hip-Hop,85.49,0.53,0.52,0.89
2024-10-22,2024-10-22 11:13:00,2024-10-22 11:25:00,Phonk,87.54,0.88,0.93,0.65
2024-10-22,2024-10-22 11:26:00,2024-10-22 11:39:00,Rock,169.8,0.97,0.29,0.94
2024-10-22,2024-10-22 11:45:00,2024-10-22 12:13:00,R&B,72.96,0.74,0.8,0.86
2024-10-22,2024-10-22 12:23:00,2024-10-22 12:35:00,Rock,68.25,0.52,0.67,0.59
2024-10-22,2024-10-22 12:39:00,2024-10-22 13:09:00,Electronic,65.11,0.27,0.9,0.61
2024-10-22,2024-10-22 13:17:00,2024-10-22 13:23:00,Hip-Hop,78.56,0.6,0.38,0.35
2024-10-22,2024-10-22 13:24:00,2024-10-22 13:49:00,Hip-Hop,82.85,0.65,0.65,0.12
2024-10-22,2024-10-22 13:54:00,2024-10-22 14:00:00,Electronic,106.8,0.85,0.93,0.93
2024-10-22,2024-10-22 14:08:00,2024-10-22 14:17:00,Rock,149.71,0.87,0.31,0.6
2024-10-22,2024-10-22 14:23:00,2024-10-22 14:28:00,Phonk,122.1,0.52,0.22,0.35
2024-10-22,2024-10-22 14:36:00,2024-10-22 14:57:00,Classical,135.02,0.44,0.97,0.25
2024-10-22,2024-10-22 15:07:00,2024-10-22 15:30:00,Techno,62.92,0.46,0.35,0.95
2024-10-22,2024-10-22 15:31:00,2024-10-22 15:42:00,Phonk,92.53,0.2,0.66,0.18
2024-10-22,2024-10-22 15:51:00,2024-10-22 15:58:00,Hip-Hop,87.61,0.62,0.19,0.78
2024-10-22,2024-10-22 16:05:00,2024-10-22 16:35:00,Hip-Hop,120.99,0.89,0.82,0.88
2024-10-22,2024-10-22 16:40:00,2024-10-22 16:48:00,Phonk,141.73,0.98,0.28,0.43
2024-10-22,2024-10-22 16:55:00,2024-10-22 17:10:00,Electronic,140.71,0.39,0.36,0.69
2024-10-22,2024-10-22 17:18:00,2024-10-22 17:39:00,Techno,145.95,0.58,0.46,0.49
2024-10-22,2024-10-22 17:41:00,2024-10-22 18:10:00,Phonk,147.23,0.24,0.29,0.92
2024-10-22,2024-10-22 18:11:00,2024-10-22 18:41:00,Classical,60.23,0.37,0.67,0.29
2024-10-22,2024-10-22 18:49:00,2024-10-22 19:11:00,Hip-Hop,79.58,0.75,0.23,0.44
2024-10-22,2024-10-22 19:15:00,2024-10-22 19:45:00,Rock,99.02,0.63,0.9,0.42
2024-10-22,2024-10-22 19:51:00,2024-10-22 20:18:00,Phonk,95.49,0.33,0.66,0.45
2024-10-22,2024-10-22 20:26:00,2024-10-22 20:52:00,Rock,174.05,0.1,0.43,0.65
2024-10-22,2024-10-22 21:02:00,2024-10-22 21:11:00,Classical,108.18,0.74,0.7,0.58
2024-10-22,2024-10-22 21:15:00,2024-10-22 21:45:00,Techno,115.73,0.43,0.28,0.61
2024-10-22,2024-10-22 21:55:00,2024-10-22 22:20:00,Electronic,106.64,0.48,0.63,0.74
2024-10-22,2024-10-22 22:23:00,2024-10-22 22:45:00,Electronic,167.62,0.67,0.48,0.16
2024-10-22,2024-10-22 22:55:00,2024-10-22 23:23:00,Hip-Hop,112.42,0.48,0.45,0.33
2024-10-22,2024-10-22 23:32:00,2024-10-22 23:57:00,Electronic,162.44,0.7,0.11,0.32
2024-10-23,2024-10-23 00:00:00,2024-10-23 00:12:00,Phonk,153.92,0.95,0.65,0.22
2024-10-23,2024-10-23 00:15:00,2024-10-23 00:42:00,Phonk,157.85,0.36,0.25,0.91
2024-10-23,2024-10-23 00:43:00,2024-10-23 01:07:00,R&B,96.53,0.88,0.21,0.47
2024-10-23,2024-10-23 01:15:00,2024-10-23 01:44:00,Pop,136.78,0.12,0.85,0.78
2024-10-23,2024-10-23 01:51:00,2024-10-23 02:04:00,Rock,82.68,0.64,0.39,0.67
2024-10-23,2024-10-23 02:06:00,2024-10-23 02:28:00,Electronic,67.22,0.23,0.93,0.39
2024-10-23,2024-10-23 02:34:00,2024-10-23 02:58:00,Electronic,120.65,0.29,0.3,0.59
2024-10-23,2024-10-23 02:59:00,2024-10-23 03:22:00,Hip-Hop,125.88,0.23,0.95,0.86
2024-10-23,2024-10-23 03:28:00,2024-10-23 03:39:00,Electronic,148.51,0.64,0.83,0.69
2024-10-23,2024-10-23 03:44:00,2024-10-23 04:05:00,Classical,153.82,0.51,0.6,0.53
2024-10-23,2024-10-23 04:14:00,2024-10-23 04:30:00,R&B,62.46,0.74,0.93,0.79
2024-10-23,2024-10-23 04:31:00,2024-10-23 04:43:00,Pop,78.14,0.19,0.98,0.22
2024-10-23,2024-10-23 04:47:00,2024-10-23 05:01:00,Techno,172.53,0.95,0.12,0.16
2024-10-23,2024-10-23 05:05:00,2024-10-23 05:26:00,Rock,178.51,0.93,0.62,0.65
2024-10-23,2024-10-23 05:32:00,2024-10-23 05:42:00,Phonk,143.16,0.65,0.94,0.91
2024-10-23,2024-10-23 05:45:00,2024-10-23 06:03:00,Rock,169.6,0.79,0.7,0.5
2024-10-23,2024-10-23 06:13:00,2024-10-23 06:36:00,Classical,164.0,0.75,0.7,0.67
2024-10-23,2024-10-23 06:46:00,2024-10-23 07:16:00,Techno,61.65,0.12,0.58,0.22
2024-10-23,2024-10-23 07:19:00,2024-10-23 07:24:00,R&B,101.15,0.24,0.11,0.91
2024-10-23,2024-10-23 07:26:00,2024-10-23 07:47:00,Pop,167.46,0.13,0.69,0.17
2024-10-23,2024-10-23 07:50:00,2024-10-23 08:14:00,Pop,125.29,0.67,0.82,0.21
2024-10-23,2024-10-23 08:18:00,2024-10-23 08:47:00,Rock,125.37,0.86,0.44,0.13
2024-10-23,2024-10-23 08:50:00,2024-10-23 09:17:00,Electronic,127.83,0.13,0.36,0.76
2024-10-23,2024-10-23 09:26:00,2024-10-23 09:42:00,R&B,151.97,0.84,0.27,0.27
2024-10-23,2024-10-23 09:52:00,2024-10-23 10:17:00,Techno,105.82,0.41,0.26,0.37
2024-10-23,2024-10-23 10:20:00,2024-10-23 10:41:00,R&B,110.75,0.34,0.18,0.36
2024-10-23,2024-10-23 10:44:00,2024-10-23 10:57:00,Classical,138.19,0.2,0.13,0.55
2024-10-23,2024-10-23 10:58:00,2024-10-23 11:27:00,Classical,102.41,0.67,0.57,0.87
2024-10-23,2024-10-23 11:36:00,2024-10-23 12:04:00,Electronic,108.69,0.69,0.41,0.34
2024-10-23,2024-10-23 12:11:00,2024-10-23 12:35:00,Hip-Hop,101.53,0.53,0.27,0.3
2024-10-23,2024-10-23 12:40:00,2024-10-23 12:47:00,Techno,81.41,0.49,0.12,0.61
2024-10-23,2024-10-23 12:51:00,2024-10-23 13:19:00,Phonk,91.52,0.75,0.75,0.54
2024-10-23,2024-10-23 13:25:00,2024-10-23 13:43:00,Pop,81.98,0.33,0.89,0.7
2024-10-23,2024-10-23 13:48:00,2024-10-23 14:11:00,R&B,170.3,0.62,0.86,0.75
2024-10-23,2024-10-23 14:17:00,2024-10-23 14:36:00,Classical,74.18,0.94,0.17,0.62
2024-10-23,2024-10-23 14:38:00,2024-10-23 14:46:00,Phonk,157.8,0.38,0.16,0.41
2024-10-23,2024-10-23 14:47:00,2024-10-23 15:13:00,Hip-Hop,135.05,0.43,0.3,0.99
2024-10-23,2024-10-23 15:18:00,2024-10-23 15:24:00,Phonk,167.02,0.13,0.2,0.28
2024-10-23,2024-10-23 15:33:00,2024-10-23 15:51:00,Pop,143.78,0.41,0.55,0.19
2024-10-23,2024-10-23 15:55:00,2024-10-23 16:21:00,Pop,109.77,0.27,0.94,0.63
2024-10-23,2024-10-23 16:26:00,2024-10-23 16:42:00,Electronic,136.79,0.26,0.53,0.73
2024-10-23,2024-10-23 16:51:00,2024-10-23 16:58:00,R&B,115.85,0.39,0.85,0.24
2024-10-23,2024-10-23 17:03:00,2024-10-23 17:26:00,R&B,100.52,0.29,0.83,0.12
2024-10-23,2024-10-23 17:30:00,2024-10-23 17:41:00,Hip-Hop,92.35,0.51,0.52,0.85
2024-10-23,2024-10-23 17:47:00,2024-10-23 18:14:00,R&B,145.16,0.41,0.72,0.81
2024-10-23,2024-10-23 18:19:00,2024-10-23 18:43:00,Rock,144.71,0.81,0.38,0.53
2024-10-23,2024-10-23 18:48:00,2024-10-23 19:04:00,Techno,140.95,0.14,0.53,0.89
2024-10-23,2024-10-23 19:10:00,2024-10-23 19:24:00,Hip-Hop,72.78,0.96,0.87,0.32
2024-10-23,2024-10-23 19:33:00,2024-10-23 19:42:00,Pop,110.31,0.19,0.21,0.44
2024-10-23,2024-10-23 19:49:00,2024-10-23 20:16:00,R&B,83.37,0.81,0.43,0.37
2024-10-23,2024-10-23 20:17:00,2024-10-23 20:30:00,Classical,74.37,0.45,0.94,0.49
2024-10-23,2024-10-23 20:37:00,2024-10-23 20:58:00,Classical,158.39,0.4,0.91,0.18
2024-10-23,2024-10-23 21:03:00,2024-10-23 21:30:00,R&B,92.31,0.19,0.36,0.14
2024-10-23,2024-10-23 21:40:00,2024-10-23 21:59:00,Rock,176.1,0.61,0.93,0.12
2024-10-23,2024-10-23 22:06:00,2024-10-23 22:28:00,Rock,89.22,0.85,0.77,0.77
2024-10-23,2024-10-23 22:37:00,2024-10-23 23:04:00,Rock,177.95,0.39,0.44,0.85
2024-10-23,2024-10-23 23:09:00,2024-10-23 23:31:00,Phonk,179.17,0.79,0.7,0.68
2024-10-23,2024-10-23 23:38:00,2024-10-23 23:52:00,Electronic,171.07,0.45,0.15,0.54
2024-10-24,2024-10-24 00:00:00,2024-10-24 00:25:00,Hip-Hop,86.25,0.56,0.68,0.32
2024-10-24,2024-10-24 00:30:00,2024-10-24 00:58:00,R&B,60.54,0.14,0.57,0.9
2024-10-24,2024-10-24 01:04:00,2024-10-24 01:14:00,Phonk,131.52,0.49,0.25,0.66
2024-10-24,2024-10-24 01:18:00,2024-10-24 01:34:00,Techno,133.75,0.3,0.58,0.36
2024-10-24,2024-10-24 01:41:00,2024-10-24 01:50:00,Rock,71.24,0.44,0.24,0.74
2024-10-24,2024-10-24 01:59:00,2024-10-24 02:20:00,Pop,65.99,0.96,0.66,0.75
2024-10-24,2024-10-24 02:26:00,2024-10-24 02:44:00,Classical,169.56,0.6,0.68,0.55
2024-10-24,2024-10-24 02:53:00,2024-10-24 03:15:00,Electronic,140.79,0.63,0.24,0.57
2024-10-24,2024-10-24 03:18:00,2024-10-24 03:34:00,Classical,158.29,0.65,0.1,0.18
2024-10-24,2024-10-24 03:35:00,2024-10-24 03:42:00,Phonk,107.92,0.94,0.74,0.82
2024-10-24,2024-10-24 03:46:00,2024-10-24 04:07:00,Pop,161.91,0.92,0.96,0.24
2024-10-24,2024-10-24 04:11:00,2024-10-24 04:38:00,R&B,169.85,0.39,0.62,0.71
2024-10-24,2024-10-24 04:43:00,2024-10-24 05:13:00,Hip-Hop,133.35,0.81,0.22,0.29
2024-10-24,2024-10-24 05:16:00,2024-10-24 05:22:00,Pop,83.68,0.89,0.97,1.0
2024-10-24,2024-10-24 05:32:00,2024-10-24 05:52:00,Phonk,104.46,0.41,0.86,0.67
2024-10-24,2024-10-24 05:53:00,2024-10-24 06:22:00,Electronic,85.04,0.76,0.47,0.14
2024-10-24,2024-10-24 06:28:00,2024-10-24 06:38:00,Classical,137.22,0.5,0.38,0.91
2024-10-24,2024-10-24 06:42:00,2024-10-24 06:56:00,Phonk,171.1,0.22,0.93,0.13
2024-10-24,2024-10-24 07:04:00,2024-10-24 07:29:00,Pop,90.31,0.44,0.3,0.3
2024-10-24,2024-10-24 07:35:00,2024-10-24 07:57:00,Electronic,145.64,0.77,0.93,0.22
2024-10-24,2024-10-24 08:02:00,2024-10-24 08:16:00,Phonk,167.65,0.7,0.11,0.61
2024-10-24,2024-10-24 08:25:00,2024-10-24 08:39:00,Phonk,114.73,0.97,0.58,0.36
2024-10-24,2024-10-24 08:43:00,2024-10-24 09:13:00,Techno,166.62,0.13,0.54,0.68
2024-10-24,2024-10-24 09:23:00,2024-10-24 09:39:00,Classical,67.98,0.34,0.72,0.49
2024-10-24,2024-10-24 09:49:00,2024-10-24 10:08:00,Classical,115.94,0.22,0.27,0.64
2024-10-24,2024-10-24 10:17:00,2024-10-24 10:26:00,Electronic,94.06,0.8,0.99,0.39
2024-10-24,2024-10-24 10:28:00,2024-10-24 10:47:00,Electronic,132.9,0.46,0.41,0.22
2024-10-24,2024-10-24 10:55:00,2024-10-24 11:06:00,Phonk,130.33,0.57,0.13,0.53
2024-10-24,2024-10-24 11:15:00,2024-10-24 11:37:00,Phonk,71.12,0.66,0.7,0.49
2024-10-24,2024-10-24 11:40:00,2024-10-24 11:52:00,Rock,152.23,0.54,0.51,0.33
2024-10-24,2024-10-24 11:59:00,2024-10-24 12:14:00,R&B,164.34,0.9,0.85,0.24
2024-10-24,2024-10-24 12:19:00,2024-10-24 12:31:00,Phonk,134.16,0.67,0.83,0.13
2024-10-24,2024-10-24 12:34:00,2024-10-24 12:59:00,Techno,70.95,0.37,0.44,0.89
2024-10-24,2024-10-24 13:07:00,2024-10-24 13:12:00,Electronic,155.82,0.14,0.18,0.34
2024-10-24,2024-10-24 13:13:00,2024-10-24 13:25:00,Hip-Hop,178.74,0.79,0.88,0.59
2024-10-24,2024-10-24 13:32:00,2024-10-24 13:40:00,Rock,61.91,0.38,0.2,0.92
2024-10-24,2024-10-24 13:41:00,2024-10-24 13:51:00,Pop,137.02,1.0,0.67,0.59
2024-10-24,2024-10-24 13:52:00,2024-10-24 14:21:00,Electronic,110.68,0.46,0.41,0.46
2024-10-24,2024-10-24 14:23:00,2024-10-24 14:38:00,Electronic,107.23,0.38,0.2,0.79
2024-10-24,2024-10-24 14:44:00,2024-10-24 14:58:00,Classical,65.95,0.21,0.63,0.89
2024-10-24,2024-10-24 15:00:00,2024-10-24 15:27:00,Classical,84.81,0.37,0.66,0.41
2024-10-24,2024-10-24 15:36:00,2024-10-24 15:57:00,Pop,148.5,0.78,0.79,0.75
2024-10-24,2024-10-24 16:00:00,2024-10-24 16:28:00,Phonk,165.9,0.57,0.79,0.27
2024-10-24,2024-10-24 16:32:00,2024-10-24 16:46:00,Techno,79.08,0.39,1.0,0.66
2024-10-24,2024-10-24 16:54:00,2024-10-24 17:24:00,Phonk,117.46,0.79,0.66,0.95
2024-10-24,2024-10-24 17:28:00,2024-10-24 17:48:00,Rock,70.36,0.71,0.79,0.28
2024-10-24,2024-10-24 17:57:00,2024-10-24 18:24:00,Pop,82.39,0.16,0.38,0.27
2024-10-24,2024-10-24 18:29:00,2024-10-24 18:52:00,Rock,139.28,0.78,0.74,0.19
